stock_id,name,cash
sz.300760,迈瑞医疗,0.0
sz.300763,锦浪科技,9279.498
sz.300769,德方纳米,10245.922
sz.300782,卓胜微,8677.71
sz.300896,爱美客,0.0
sz.300919,中伟股份,7779.651999999999
sz.300957,贝泰妮,10625.87
sz.300979,华利集团,8298.665999999997
sz.300999,金龙鱼,9883.324000000004
sh.600000,浦发银行,9863.507999999993
sh.600009,上海机场,10578.112000000001
sh.600010,包钢股份,9952.956
sh.600011,华能国际,9063.19
sh.600015,华夏银行,9910.850000000004
sh.600016,民生银行,9850.032000000007
sh.600018,上港集团,9893.584000000004
sh.600019,宝钢股份,10021.402000000002
sh.600025,华能水电,10014.492000000002
sh.600028,中国石化,10256.534000000003
sh.600029,南方航空,9686.071999999996
sh.600030,中信证券,11112.403999999999
sh.600031,三一重工,7895.3719999999985
sh.600036,招商银行,10107.898
sh.600048,保利发展,9105.796000000002
sh.600050,中国联通,9708.123999999996
sh.600061,国投资本,10009.058
sh.600085,同仁堂,10564.036000000006
sh.600089,特变电工,6626.900000000003
sh.600104,上汽集团,9642.145999999997
sh.600111,北方稀土,9714.818000000003
sh.600115,中国东航,10124.172000000006
sh.600132,重庆啤酒,9304.91
sh.600150,中国船舶,11657.914000000002
sh.600176,中国巨石,9349.768000000002
sh.600183,生益科技,8742.995999999994
sh.600188,兖矿能源,11480.344000000003
sh.600196,复星医药,7284.851999999998
sh.600219,南山铝业,9650.949999999997
sh.600233,圆通速递,9284.46
sh.600276,恒瑞医药,10802.802
sh.600309,万华化学,10025.858000000002
sh.600332,白云山,8379.814000000002
sh.600346,恒力石化,9183.73
sh.600362,江西铜业,9482.622
sh.600383,金地集团,9353.37
sh.600406,国电南瑞,9859.447999999999
sh.600426,华鲁恒升,9146.449999999993
sh.600436,片仔癀,0.0
sh.600438,通威股份,9026.199999999997
sh.600460,士兰微,10327.774000000001
sh.600519,贵州茅台,0.0
sh.600547,山东黄金,12208.687999999995
sh.600570,恒生电子,8869.554000000002
sh.600584,长电科技,10064.618000000004
sh.600585,海螺水泥,8809.156
sh.600588,用友网络,10568.938000000004
sh.600600,青岛啤酒,9709.354000000003
sh.600606,绿地控股,9973.186000000003
sh.600660,福耀玻璃,7949.866000000002
sh.600674,川投能源,8717.551999999998
sh.600690,海尔智家,8501.839999999995
sh.600732,爱旭股份,8230.640000000001
sh.600741,华域汽车,9098.82
sh.600745,闻泰科技,8157.738000000004
sh.600754,锦江酒店,9476.525999999998
sh.600760,中航沈飞,9138.392
sh.600763,通策医疗,10053.258
sh.600795,国电电力,9885.931999999997
sh.600809,山西汾酒,0.0
sh.600837,海通证券,10372.4
sh.600845,宝信软件,8780.082000000002
sh.600875,东方电气,10678.710000000003
sh.600884,杉杉股份,5396.867999999999
sh.600886,国投电力,9804.694
sh.600887,伊利股份,8375.17
sh.600893,航发动力,9460.35
sh.600905,三峡能源,9722.440000000006
sh.600918,中泰证券,10471.242
sh.600919,江苏银行,10110.451999999994
sh.600926,杭州银行,9238.509999999998
sh.600941,中国移动,9894.301999999998
sh.600958,东方证券,10610.168
sh.600989,宝丰能源,9389.497999999998
sh.600999,招商证券,10245.101999999995
sh.601006,大秦铁路,9649.321999999991
sh.601009,南京银行,9869.747999999996
sh.601012,隆基绿能,7959.5380000000005
sh.601021,春秋航空,10504.574000000002
sh.601066,中信建投,10783.573999999997
sh.601088,中国神华,8633.233999999999
sh.601100,恒立液压,6215.306000000002
sh.601111,中国国航,8739.988000000001
sh.601117,中国化学,8138.6219999999985
sh.601138,工业富联,10665.624000000003
sh.601155,新城控股,7875.576000000002
sh.601166,兴业银行,9645.332000000002
sh.601169,北京银行,10191.975999999997
sh.601186,中国铁建,7740.303999999995
sh.601211,国泰君安,9806.780000000002
sh.601216,君正集团,9679.152
sh.601225,陕西煤业,10230.585999999998
sh.601229,上海银行,10042.422000000004
sh.601236,红塔证券,9902.520000000002
sh.601238,广汽集团,9393.425999999998
sh.601288,农业银行,9971.32599999999
sh.601318,中国平安,13299.542
sh.601319,中国人保,10243.365999999996
sh.601328,交通银行,9832.098000000005
sh.601336,新华保险,11667.645999999995
sh.601360,三六零,13238.244000000004
sh.601390,中国中铁,9334.551999999994
sh.601398,工商银行,9803.643999999997
sh.601600,中国铝业,9705.475999999997
sh.601601,中国太保,8902.535999999995
sh.601607,上海医药,9667.149999999998
sh.601615,明阳智能,5887.632
sh.601618,中国中冶,9665.362
sh.601628,中国人寿,11815.682000000003
sh.601633,长城汽车,11323.642
sh.601658,邮储银行,9581.764
sh.601668,中国建筑,8633.730000000003
sh.601669,中国电建,9720.112000000003
sh.601688,华泰证券,10300.402000000007
sh.601689,拓普集团,9259.115999999998
sh.601698,中国卫通,14498.875999999995
sh.601699,潞安环能,10924.976
sh.601728,中国电信,9711.318
sh.601766,中国中车,9947.385999999993
sh.601788,光大证券,9400.311999999993
sh.601799,星宇股份,0.0
sh.601800,中国交建,9817.146
sh.601808,中海油服,12323.514
sh.601816,京沪高铁,9629.171999999995
sh.601818,光大银行,9817.081999999995
sh.601838,成都银行,8915.309999999998
sh.601857,中国石油,11034.158000000001
sh.601865,福莱特,8980.684
sh.601868,中国能建,9688.696
sh.601872,招商轮船,9361.124000000003
sh.601877,正泰电器,7699.210000000002
sh.601878,浙商证券,10397.944
sh.601881,中国银河,9290.139999999994
sh.601888,中国中免,9903.640000000001
sh.601898,中煤能源,9476.345999999998
sh.601899,紫金矿业,10583.511999999999
sh.601901,方正证券,10549.148
sh.601919,中远海控,8805.362000000001
sh.601939,建设银行,8957.384000000002
sh.601985,中国核电,9963.530000000004
sh.601988,中国银行,9691.577999999998
sh.601989,中国重工,9500.748000000003
sh.601995,中金公司,10024.056
sh.601998,中信银行,9649.741999999998
sh.603019,中科曙光,9399.591999999997
sh.603185,弘元绿能,6193.374000000001
sh.603195,公牛集团,10325.314
sh.603259,药明康德,9097.677999999996
sh.603260,合盛硅业,8116.126000000001
sh.603288,海天味业,8356.140000000001
sh.603290,斯达半导,0.0
sh.603369,今世缘,10713.710000000003
sh.603392,万泰生物,10420.725999999999
sh.603486,科沃斯,7897.005999999995
sh.603501,韦尔股份,10892.140000000003
sh.603659,璞泰来,9937.567999999996
sh.603799,华友钴业,7158.078
sh.603806,福斯特,5049.498
sh.603833,欧派家居,11530.382000000003
sh.603899,晨光股份,10137.166
sh.603986,兆易创新,11155.334
sh.603993,洛阳钼业,9677.545999999995
sh.605117,德业股份,9922.152
sh.605499,东鹏饮料,0.0
sh.688005,容百科技,9402.844000000001
sh.688008,澜起科技,7444.451999999997
sh.688012,中微公司,0.0
sh.688036,传音控股,11551.759999999995
sh.688065,凯赛生物,7580.3139999999985
sh.688111,金山办公,0.0
sh.688126,沪硅产业,8554.562
sh.688187,时代电气,7995.352000000001
sh.688223,晶科能源,7795.033999999998
sh.688303,大全能源,8157.526000000001
sh.688363,华熙生物,10083.562
sh.688396,华润微,9607.892000000003
sh.688561,奇安信,9550.754000000003
sh.688599,天合光能,8670.835999999996
sh.688981,中芯国际,12048.452000000005
